year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2012,BMW,M3,Base,manual,California,78626.0,UNKNOWN,UNKNOWN,financial services remarketing (lease),32500.0
2011,Infiniti,G Sedan,G37 Journey,automatic,California,66309.0,black,black,nissan infiniti lt,17500.0
2008,Nissan,Versa,1.8 SL,automatic,California,166920.0,white,black,repo remarketing/pacific marine credit union,3400.0
2006,Chrysler,300,C,automatic,California,79858.0,black,silver,dutton motor co,8900.0
2009,Audi,A4,2.0T,automatic,California,65003.0,silver,gray,mckenna audi/mckenna bmw,11750.0
2014,Ford,Explorer,Limited,automatic,California,38385.0,black,black,ars/avis budget group,27700.0
2011,Infiniti,QX56,Base,automatic,California,40474.0,purple,beige,cerritos infiniti inc,38000.0
2002,Saturn,S-Series,SL2,UNKNOWN,California,119789.0,white,—,scott robinson honda,850.0
2006,Dodge,Magnum,RT,automatic,California,121490.0,silver,—,nice car,6300.0
2007,Pontiac,Solstice,Base,automatic,California,79946.0,blue,black,bob baker jeep,5500.0
2012,Ford,Escape,XLT,automatic,California,27345.0,black,black,ford motor credit company llc pd,15500.0
2007,Audi,A3,2.0T,automatic,California,154730.0,black,black,trade in solutions irvine,5350.0
2008,Lexus,ES 350,Base,automatic,California,93972.0,gray,gray,skyhigh remarketing inc,12000.0
2013,Chevrolet,Camaro,SS,automatic,California,50649.0,orange,orange,mckenna volkswagen,24000.0
2012,Hyundai,Sonata Hybrid,Base,automatic,California,50052.0,silver,gray,hyundai motor finance,12800.0
2009,Ford,Econoline Wagon,E-350 Super Duty XL,automatic,California,74425.0,white,gray,american finance & association corp,12250.0
2014,Dodge,Grand Caravan,SXT,automatic,California,20814.0,red,black,enterprise holdings/gdp,21000.0
2015,Dodge,Dart,SXT,automatic,California,8888.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,10200.0
2004,Saturn,L300,3,automatic,California,175085.0,black,black,jpmorgan chase bank n.a.,500.0
2005,Subaru,Impreza,WRX,manual,California,133029.0,black,black,high bid trading co inc,7800.0
2010,Chevrolet,Malibu,LT2,automatic,California,88966.0,gray,black,tdaf remarketing,7000.0
2014,Chevrolet,Spark,1LT,automatic,California,43370.0,blue,black,enterprise veh exchange/rental,8800.0
2014,Chevrolet,Suburban,LT 1500,automatic,California,26738.0,silver,black,enterprise vehicle exchange / tra / rental / tulsa,29000.0
2012,Toyota,Camry,LE,automatic,California,54050.0,gray,gray,dtg operations inc,11500.0
2005,Porsche,Boxster,S,manual,California,57304.0,silver,black,clear view systems,10800.0
2008,Ford,Fusion,SE,automatic,California,103837.0,blue,black,jimmie johnson kearny mesa chevrolet,4700.0
2011,Infiniti,FX,FX35,automatic,California,24123.0,gray,black,nissan infiniti lt,32750.0
2003,Toyota,Sequoia,SR5,automatic,California,171170.0,gray,gray,ideal transportation,3800.0
2013,GMC,Terrain,Denali,automatic,California,36116.0,white,black,mercedes benz of temecula,25500.0
2008,Ford,Fusion,SE,automatic,California,121590.0,gray,gray,western fcu,2200.0
2009,Ford,Taurus,SE,automatic,California,125983.0,black,beige,kal motors,2300.0
2006,Lexus,IS 350,Base,automatic,California,178030.0,gray,gray,volkswagen of murrieta,7600.0
2013,Jaguar,XF,Base,automatic,California,6891.0,blue,gray,jaguar north america llc,26000.0
2008,Honda,Civic,Si,manual,California,98965.0,gray,—,champion chrysler jeep dodge,8500.0
2007,BMW,3 Series,328i,automatic,California,51748.0,black,black,land rover newport beach,12500.0
2008,Acura,TSX,Base,automatic,California,198756.0,white,black,springleaf financial services/evansville,4400.0
2013,BMW,3 Series,328i xDrive,automatic,California,15345.0,—,black,financial services remarketing (lease),25000.0
2015,Volvo,XC60,T5 Premier,automatic,California,18371.0,white,beige,volvo na rep/world omni,31500.0
2010,Toyota,Prius,IV,automatic,California,57487.0,gray,gray,wells fargo dealer services,15500.0
2011,Infiniti,G Coupe,G37,automatic,California,28446.0,black,black,nissan infiniti lt,21750.0
1996,BMW,Z3,1.9,automatic,California,157128.0,black,black,aaero sweet company,2550.0
2008,Mercedes-Benz,G-Class,G500,automatic,California,64051.0,silver,black,scottsdale sports car group,48000.0
2011,Porsche,Cayenne,Turbo,automatic,California,45944.0,white,tan,daimler daiichi corp,53250.0
2010,Chrysler,Town and Country,Touring,automatic,California,158265.0,silver,gray,enterprise veh exchange/rental,4300.0
2007,Honda,Civic,Hybrid,automatic,California,188080.0,white,beige,hoehn honda,3300.0
2007,Volkswagen,Eos,2.0T,automatic,California,70663.0,white,gray,arrowhead auto group inc,7300.0
2014,Chrysler,Town and Country,Touring,automatic,California,39489.0,blue,black,enterprise vehicle exchange / tra / rental / tulsa,12000.0
2012,Jeep,Grand Cherokee,Laredo,automatic,California,37311.0,white,gray,clear view systems,20750.0
2008,Land Rover,Range Rover,Supercharged,automatic,California,84226.0,white,beige,motor city lexus of bakersfield,23250.0
2010,Ford,Ranger,XLT,UNKNOWN,California,43750.0,white,gray,california auto exchange,10000.0
2003,Ford,Expedition,XLT Popular,automatic,California,115241.0,black,gray,guard auto sales,4600.0
2006,Dodge,Charger,RT,automatic,California,70856.0,orange,black,tradewinds remarketing,9400.0
2003,Honda,Accord,LX,automatic,California,119366.0,gold,beige,remarketing by ge/nextgear capital,5600.0
2013,Dodge,Avenger,SXT,automatic,California,61539.0,silver,black,the hertz corporation,8400.0
2009,Dodge,Journey,SXT,automatic,California,67137.0,black,black,exeter finance corp,9100.0
2001,Land Rover,Discovery Series II,SE,automatic,California,172118.0,black,beige,800 loan mart,300.0
2014,BMW,M6 Gran Coupe,Base,automatic,California,16078.0,red,—,financial services remarketing (lease),87000.0
2013,Honda,Accord,EX-L,automatic,California,14999.0,silver,—,cnc motors inc,19250.0
2010,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,65755.78395415473,white,black,enterprise fm exchange/tra/lease,2200.0
1999,BMW,3 Series,323i,manual,California,211810.0,silver,gray,david wilsons ford of orange,1200.0
2003,Mercedes-Benz,CLK-Class,CLK430,automatic,California,53172.0,gray,gray,high bid trading co inc,8500.0
1998,Toyota,Avalon,XLS,UNKNOWN,California,111549.0,green,beige,aaero sweet company,2300.0
2013,Nissan,Altima,2.5,automatic,California,24675.0,—,black,nissan-infiniti lt,14250.0
2013,Ford,Edge,Limited,UNKNOWN,California,38172.0,white,gray,ars/avis budget group,23100.0
2014,Infiniti,Q50,Premium,automatic,California,21120.0,gray,black,nissan infiniti lt,27000.0
2013,Jeep,Wrangler,Unlimited Rubicon,automatic,California,25404.0,silver,black,us bank,37000.0
2000,Ford,Excursion,Limited,automatic,California,102681.0,black,gray,mercedes benz of san diego,5000.0
2013,Ford,Escape,S,automatic,California,69219.0,silver,black,ge fleet services for itself/servicer,13200.0
2014,Ford,Mustang,V6,automatic,California,57915.0,red,black,the hertz corporation,13400.0
2001,Buick,LeSabre,Custom,automatic,California,76471.0,gray,beige,san diego sports cars,3800.0
2011,BMW,3 Series,328i xDrive,automatic,California,36100.0,black,gray,financial services remarketing/rail cars,19500.0
2011,Infiniti,G Convertible,G37,automatic,California,48805.0,black,black,nissan infiniti lt,24250.0
2011,Ford,Taurus,SE,automatic,California,75442.0,gray,beige,fleet masters,10300.0
2011,Ford,Fiesta,SE,automatic,California,80587.0,black,black,ford motor credit company llc,5600.0
2012,Acura,TSX,Base,automatic,California,32625.0,burgundy,beige,audi west covina,17600.0
2013,Nissan,Leaf,SV,automatic,California,23899.0,—,black,nissan-infiniti lt,12000.0
2003,Toyota,Corolla,CE,automatic,California,184029.0,beige,beige,first credit finance,2600.0
2006,Suzuki,Forenza,Base,automatic,California,123439.0,red,gray,california fleet inc,2000.0
2012,Chevrolet,Volt,Base,automatic,California,35860.0,black,beige,fiserv/usb dealer services northstar exchange,14500.0
2009,Toyota,RAV4,Limited,automatic,California,70013.0,blue,gray,toyota financial services,10800.0
2009,Chevrolet,Malibu,LS,automatic,California,98490.0,gray,gray,wells fargo dealer services,8200.0
2011,Infiniti,G Sedan,G37 Journey,automatic,California,94470.0,blue,black,nissan infiniti lt,13500.0
2008,BMW,X5,3.0si,automatic,California,82999.0,white,black,ubs wholesale,19000.0
2004,Saturn,VUE,Base,automatic,California,93789.0,silver,gray,nextgear capital,1200.0
2008,Honda,Accord,EX-L V-6,automatic,California,76120.0,gray,gray,aaero sweet company,12500.0
2003,Mazda,Tribute,ES-V6,automatic,California,170615.0,silver,—,apexcars net,2200.0
2005,Toyota,Highlander,V6,automatic,California,97314.0,black,beige,capital fleet,7700.0
2013,Cadillac,CTS,Performance,automatic,California,47129.0,blue,black,the hertz corporation,19500.0
2007,Honda,Accord,EX-L,manual,California,88912.0,gray,black,premium auto wholesale,7000.0
2000,BMW,3 Series,328i,automatic,California,97362.0,black,black,buyers auto sales,3300.0
2014,Hyundai,Tucson,SE,automatic,California,16591.0,gray,black,premium auto wholesale,18000.0
2014,Ford,Taurus,Limited,automatic,California,31913.0,gray,black,enterprise rent a car/ars,18200.0
2006,Mercedes-Benz,M-Class,ML500,automatic,California,116588.0,black,black,pch pre owned,8600.0
2014,Nissan,Versa,1.6 SV,automatic,California,13343.0,blue,—,nissan motor acceptance corporation,10750.0
2006,Ford,F-150,XLT,automatic,California,170516.0,red,gray,veros credit,2000.0
2013,Audi,A5,2.0T Premium Plus quattro,automatic,California,45182.0,white,black,vci/audi of downtown la,30000.0
2014,Ford,Fusion,SE,automatic,California,28532.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,13700.0
2005,Ford,Taurus,SE,automatic,California,123295.0,gray,gray,quality acceptance,1400.0
2012,Hyundai,Genesis,4.6,automatic,California,28067.0,red,tan,hyundai motor finance,19800.0
2013,Infiniti,G Coupe,G37 Sport,automatic,California,28587.0,white,black,nissan infiniti lt,23250.0
2013,Chrysler,200,Touring,automatic,California,39117.0,silver,black,the motor car group inc,10600.0
2014,Chevrolet,Corvette Stingray,Z51,UNKNOWN,California,4781.0,silver,black,billion dodge chrysler jeep,55000.0
2013,Hyundai,Elantra,GLS,automatic,California,39429.0,white,tan,enterprise vehicle exchange/orange,10750.0
2008,Mazda,Mazda5,Touring,automatic,California,69250.0,gray,gray,corona auto wholesale inc,6500.0
2013,Jeep,Compass,Latitude,automatic,California,27870.0,black,black,sun community fcu,12400.0
2013,Infiniti,G Sedan,G37 Journey,automatic,California,17717.0,black,black,nissan infiniti lt,21750.0
2006,Maserati,Quattroporte,Base,automatic,California,20515.0,black,black,ferrari & maserati of san diego,25000.0
2007,Mercedes-Benz,GL-Class,GL450,automatic,California,98744.0,white,beige,prestige auto wholesale inc,16750.0
2012,Mercedes-Benz,C-Class,C250 Sport,automatic,California,28485.0,silver,gray,mercedes-benz financial services,21250.0
2012,BMW,5 Series,528i,automatic,California,24506.0,blue,—,financial services remarketing (lease),33000.0
2013,Nissan,Altima,2.5,UNKNOWN,California,59681.0,black,black,nissan motor acceptance corporation,12250.0
2004,GMC,Sierra 1500,SLE,automatic,California,150110.0,red,gray,clear view systems,6100.0
2015,Volvo,S60,T5 Drive-E,automatic,California,15810.0,black,black,volvo na rep/world omni,21600.0
2005,Mercedes-Benz,C-Class,C240 Luxury,automatic,California,160310.0,white,beige,lobel financial corp,3500.0
2013,Honda,Insight,LX,automatic,California,16773.0,black,black,ahfc/honda lease trust/hvt  inc.,13100.0
2005,Volkswagen,Jetta,GL PZEV,automatic,California,104967.0,gray,black,ideal transportation,3100.0
2002,Honda,Civic,EX,automatic,California,144723.0,blue,gray,ideal transportation,3300.0
2013,Porsche,911,Carrera S,automatic,California,29672.0,black,black,porsche financial services,77000.0
2012,Kia,Optima,EX,automatic,California,38425.0,silver,beige,mckenna audi/mckenna bmw,13800.0
2012,ford,e350,wagon v8 xlt,UNKNOWN,California,67443.0,white,gray,vpsi  inc,14300.0
2014,Nissan,Versa,1.6 SV,automatic,California,33159.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,2800.0
2012,Toyota,Corolla,LE,automatic,California,20139.0,gray,gray,toyota financial services,11700.0
2005,MINI,Cooper,Base,automatic,California,177294.0,silver,black,nationwide motor vehicles,3000.0
2007,Pontiac,Solstice,Base,manual,California,46811.0,gray,black,walters auto sales/service inc,7700.0
2014,Nissan,Altima,2.5 S,UNKNOWN,California,22401.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,13000.0
1996,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,102890.0,red,black,carzone,4700.0
2005,Ford,Expedition,XLT,UNKNOWN,California,99390.0,beige,tan,united auto credit/irvine,2800.0
2014,Volkswagen,Passat,SE PZEV,automatic,California,23836.0,—,black,vw credit,15500.0
2012,Honda,Accord,LX-S,automatic,California,36864.0,gray,black,auto city sales/leasing,13000.0
2011,BMW,3 Series,328i xDrive,automatic,California,30251.0,white,beige,financial services remarketing/rail cars,18500.0
2012,Ford,Focus,SE,automatic,California,29497.0,gray,black,ford motor credit company llc pd,12000.0
2013,Nissan,Sentra,SR,automatic,California,42284.0,black,black,consumer portfolio services,11200.0
2012,BMW,5 Series,535i,automatic,California,40144.0,gray,gray,financial services remarketing (lease),32000.0
2012,Nissan,Maxima,3.5 S,automatic,California,48852.0,gray,black,the hertz corporation,15100.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,California,97036.0,silver,gray,clear view systems,10750.0
2012,Honda,Civic,LX,automatic,California,44061.0,blue,gray,ahfc/honda lease trust/hvt  inc. eot,9700.0
2007,Volkswagen,Jetta,Wolfsburg Edition,manual,California,104384.0,black,black,bob baker volkswagen subaru,3700.0
2006,Mercedes-Benz,CLS-Class,CLS500,automatic,California,87472.0,white,tan,high bid trading co inc,17400.0
2013,Infiniti,QX,QX56,automatic,California,54985.0,gray,—,the hertz corporation,37250.0
2011,Acura,TL,SH-AWD,automatic,California,55957.0,black,black,clear view systems,21250.0
2014,Chevrolet,Sonic,LT,automatic,California,26060.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,6600.0
2012,Audi,A3,2.0 TDI Premium,automatic,California,52843.0,red,tan,wheels exchange llc,21000.0
2005,Volkswagen,Jetta,GLI 1.8T,automatic,California,119872.0,black,black,california imports inc,3200.0
2012,BMW,5 Series,535i,automatic,California,39902.0,black,black,financial services remarketing (lease),27500.0
2003,Ford,Ranger,Tremor,UNKNOWN,California,111516.0,black,black,honda of pasadena,3500.0
2014,Nissan,Sentra,FE+ SV,automatic,California,23500.0,gray,black,hertz damaged liquidation,9250.0
2012,Infiniti,G Convertible,G37,automatic,California,29148.0,—,gray,nissan infiniti lt,27250.0
2014,Nissan,Altima,2.5 S,automatic,California,19622.0,brown,black,nissan motor acceptance corporation,17500.0
2013,Toyota,Sienna,LE 7-Passenger,automatic,California,29793.0,black,orange,toyota financial services,22750.0
2012,Ford,Fusion,SE,automatic,California,62752.0,white,gray,dtg operations inc,9800.0
2013,Hyundai,Accent,GLS,automatic,California,48817.0,red,tan,gm financial,8800.0
2013,Ford,Escape,SEL,automatic,California,16887.0,red,beige,ford motor credit company llc pd,20400.0
2011,Nissan,Leaf,SL,automatic,California,17144.0,black,beige,nissan-infiniti lt,6750.0
2015,Chevrolet,Traverse,LT,automatic,California,13684.0,silver,black,unknown inventory,18900.0
2013,Toyota,Prius,Two,automatic,California,33493.0,gray,gray,avis rac/san leandro,16700.0
2013,Infiniti,G Sedan,G37x,automatic,California,50774.0,black,gray,the hertz corporation,19000.0
2012,Audi,S5,3.0T Premium Plus quattro,automatic,California,10482.0,white,black,volkswagen credit inc/sc,41000.0
2015,Chrysler,Town and Country,Touring,automatic,California,7085.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,12700.0
2014,Ford,Mustang,V6,automatic,California,61565.0,blue,black,dtg operations inc,11500.0
2012,Dodge,Challenger,R/T,UNKNOWN,California,16967.0,white,black,aaero sweet company,22750.0
2006,Jeep,Commander,Base,automatic,California,96133.0,white,gray,gosch ford,9900.0
2004,Dodge,Ram Pickup 1500,SLT,automatic,California,151996.0,white,black,clear view systems,4700.0
2014,Nissan,Altima,2.5 S,automatic,California,9126.0,white,black,nissan north america inc.,16000.0
2008,Dodge,Caliber,SXT,automatic,California,96028.0,white,black,lobel financial corp,3000.0
2011,Infiniti,QX56,Base,automatic,California,34187.0,black,black,nissan infiniti lt,35750.0
2011,Lexus,RX 450h,Base,automatic,California,36258.0,gold,beige,fiserv/usb dealer services northstar exchange,27250.0
2014,Jeep,Grand Cherokee,Limited,automatic,California,29502.0,white,black,enterprise fm exchange/lease,31800.0
2004,Chevrolet,S-10,LS,automatic,California,99422.0,silver,black,jimmie johnson kearny mesa chevrolet,6500.0
2014,Kia,Soul,+,automatic,California,23929.0,white,black,kia motors america  inc,14600.0
2006,GMC,Yukon XL,Denali,automatic,California,170364.0,black,beige,executive enterprises auto wholesale inc,6600.0
2006,Chevrolet,TrailBlazer,LS,automatic,California,108198.0,gray,gray,american auto finance,3000.0
2012,Honda,Accord,SE,automatic,California,24917.0,black,black,ahfc/honda lease trust/hvt  inc. eot,14700.0
2014,Ford,Focus,SE,automatic,California,20227.0,silver,black,enterprise vehicle exchange / tra / rental / tulsa,8400.0
2013,Volkswagen,CC,R-Line PZEV,automatic,California,30480.0,gray,black,avis corporation,17200.0
2013,Ford,C-Max Hybrid,SE,automatic,California,14192.0,silver,beige,ford motor credit company llc pd,14600.0
1999,ford,expedition,4x2 ed bauer,automatic,California,186283.0,black,brown,del valle auto sales,750.0
2008,Saturn,VUE,XR,automatic,California,70582.0,black,gray,nvp remarketing,8300.0
1999,BMW,3 Series,328i,automatic,California,229698.0,white,beige,aaero sweet company,1450.0
2013,Ford,F-150,FX4,UNKNOWN,California,14298.0,black,gray,ford motor credit company llc pd,36000.0
2013,Toyota,Corolla,LE,automatic,California,33709.0,black,gray,santander consumer,13100.0
2005,Dodge,Magnum,RT,automatic,California,82568.0,black,gray,palm springs nissan,5000.0
2008,Honda,Civic,Si,manual,California,92797.0,silver,black,auto remarketing resources,11500.0
2013,Ford,Escape,SE,automatic,California,34521.0,—,beige,wheels exchange llc,14300.0
2004,BMW,3 Series,325i,UNKNOWN,California,137936.0,silver,gray,santander consumer,2900.0
2005,Dodge,Sprinter Cargo,2500 High Roof 140 WB,automatic,California,179168.0,white,gray,lease plan usa,6000.0
2005,Chevrolet,Suburban,1500 LS,automatic,California,130989.0,white,gray,american auto finance,7400.0
2013,Ford,Fusion,Titanium,automatic,California,41813.0,gray,black,ford motor credit company llc pd,17300.0
2009,Toyota,Corolla,LE,automatic,California,48463.0,gold,beige,gossler motors,9750.0
2001,Ford,F-150,Lariat,automatic,California,217487.0,black,black,california fleet inc,7400.0
2013,Ford,Fusion,SE,automatic,California,27593.0,gray,black,enterprise rent a car/ars,15100.0
2013,Nissan,Altima,2.5,automatic,California,57802.0,black,black,nissan motor acceptance corporation,12000.0
2007,Dodge,Charger,Base,automatic,California,110477.0,blue,silver,high bid trading co inc,6500.0
2011,Mercedes-Benz,M-Class,ML350,automatic,California,46768.0,black,gray,mercedes-benz financial services,25000.0
2014,Toyota,RAV4,Limited,automatic,California,11445.0,gold,black,stanford car co,25700.0
2006,MINI,Cooper,S,manual,California,125567.0,off-white,black,american road leasing inc,4500.0
2006,Chrysler,300,C,automatic,California,62693.0,gray,white,corona auto wholesale inc,11500.0
2014,Subaru,Outback,2.5i Limited PZEV,automatic,California,23805.0,blue,beige,subaru of america,26000.0
2012,Ford,Fusion,SEL,automatic,California,40625.0,gray,black,lease plan usa,11500.0
2011,BMW,5 Series,535i,automatic,California,46350.0,brown,—,financial services remarketing (lease),25750.0
2013,Mercedes-Benz,S-Class,S550,automatic,California,784.0,black,black,us bank,67000.0
2007,Pontiac,G6,Base,automatic,California,103753.0,white,black,ecars,4000.0
2009,GMC,Sierra 1500,SLE,UNKNOWN,California,91250.0,white,beige,remarketing by ge/penske truck lsg fleet sales,12900.0
2005,Chrysler,300,Touring,automatic,California,102714.0,black,gray,billion dodge chrysler jeep,6900.0
2013,Nissan,Altima,2.5,automatic,California,32809.0,silver,black,avis corporation,12500.0
