year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2007,Hyundai,Sonata,GLS,automatic,Florida,89403.0,silver,gray,wells fargo dealer services,5000.0
2008,Ford,Fusion,SE,automatic,Florida,106734.0,—,beige,lease plan/wal-mart stores,4000.0
2009,Toyota,Corolla,LE,automatic,Florida,110492.0,silver,gray,toyota financial services,6000.0
2003,Chevrolet,SSR,LS,automatic,Florida,3181.0,yellow,black,car market inc,25400.0
2009,Ford,Escape Hybrid,Base,automatic,Florida,109250.0,white,gray,wheels exchange llc,8100.0
2012,Ford,Escape,XLT,UNKNOWN,Florida,59198.0,white,gray,the hertz corporation,13900.0
2010,Hyundai,Santa Fe,GLS,automatic,Florida,126880.0,white,gray,auto sails inc,10700.0
2014,Toyota,Corolla,LE,automatic,Florida,23573.0,blue,gray,florida auto financial group,12800.0
2013,Audi,A5,2.0T Premium Plus quattro,automatic,Florida,39238.0,red,black,lexus of north miami,28000.0
2011,Kia,Soul,!,automatic,Florida,61514.0,red,black,gm financial,8700.0
2014,Hyundai,Equus,Signature,automatic,Florida,2543.0,black,black,hyundai motor america/co car,47500.0
2009,Chevrolet,Silverado 1500,LT,automatic,Florida,127388.0,burgundy,black,courtesy toyota of brandon,12600.0
2015,Hyundai,Sonata Hybrid,Limited,automatic,Florida,1335.0,gray,gray,hyundai motor america/co car,27400.0
2015,Chevrolet,Malibu,LTZ,automatic,Florida,16206.0,black,gold,register chevrolet & oldsmobile inc,18200.0
2006,Kia,Spectra,EX,automatic,Florida,111559.0,gold,beige,courtesy nissan of tampa,2800.0
2012,Ford,Escape,XLT,automatic,Florida,157933.0,black,gray,ford motor credit company llc,5300.0
2013,Hyundai,Accent,GS,automatic,Florida,18066.0,black,—,hyundai motor finance,10800.0
2012,Nissan,Altima,2.5 S,automatic,Florida,23831.0,white,beige,nissan-infiniti lt,15600.0
2013,FIAT,500,Pop,automatic,Florida,35002.0,white,black,tdaf remarketing,9000.0
2012,Toyota,Sienna,LE 8-Passenger,automatic,Florida,47320.0,black,gray,avis corporation,16500.0
2009,Ford,Ranger,XLT,UNKNOWN,Florida,219207.0,black,gray,ari,4400.0
2008,Honda,Pilot,EX,automatic,Florida,93242.0,burgundy,gray,plus auto sales corp,9300.0
2006,MINI,Cooper,Base,automatic,Florida,118040.0,yellow,black,clermont nissan,4800.0
2015,Kia,K900,Luxury,automatic,Florida,8164.0,white,beige,kia motors america  inc,37600.0
2010,Dodge,Charger,Base,automatic,Florida,87314.0,black,gray,santander consumer,7700.0
2010,Toyota,Camry,LE,automatic,Florida,110669.0,silver,gray,world omni financial corporation,8400.0
2006,Subaru,Outback,2.5i Special Edition,automatic,Florida,116268.0,blue,beige,schumacher auto group inc,7700.0
2004,Saturn,ION,1,manual,Florida,166332.0,black,gray,autonation honda miami lakes,800.0
2013,Infiniti,G Coupe,G37 Sport,automatic,Florida,19696.0,black,black,nissan infiniti lt,22000.0
2012,Toyota,RAV4,Base,automatic,Florida,62145.0,silver,gray,tdaf remarketing,13800.0
2014,Kia,Forte,LX,automatic,Florida,16615.0,white,black,kia motors america  inc,11800.0
2012,Toyota,Camry,SE,automatic,Florida,28374.0,black,black,lexus of pembroke pines,14300.0
2009,Toyota,Avalon,XLS,automatic,Florida,51668.0,black,gray,linus cadillac buick gmc,13400.0
2013,Infiniti,G Sedan,G37 Journey,automatic,Florida,18412.0,black,gray,nissan infiniti lt,23800.0
2011,Dodge,Durango,Citadel,automatic,Florida,55057.0,gray,black,gatorland toyota,24600.0
2013,Lincoln,MKZ,Base,automatic,Florida,19059.0,gray,tan,ford motor credit company,18300.0
2014,Ford,Escape,Titanium,automatic,Florida,20341.0,brown,black,td auto finance,20000.0
2013,Ford,Fiesta,SE,manual,Florida,20728.0,red,gray,capital one auto finance,10100.0
2012,Nissan,Altima,2.5 S,automatic,Florida,21119.0,blue,gray,nissan-infiniti lt,12000.0
2013,Buick,Regal,Premium 1,automatic,Florida,57655.0,silver,black,the hertz corporation,11700.0
2004,Buick,Rendezvous,CX,automatic,Florida,154188.0,gray,gray,courtesy chrysler jeep dodge,1100.0
2009,Toyota,Sienna,XLE 7-Passenger,automatic,Florida,79873.0,gray,gray,palm toyota,10500.0
2013,Hyundai,Elantra,Limited,automatic,Florida,19800.0,white,beige,hyundai motor finance,12000.0
2008,Chevrolet,Avalanche,LT,automatic,Florida,54650.0,red,beige,tdaf remarketing,24200.0
2006,Kia,Sedona,LX,automatic,Florida,101596.0,silver,tan,remarketing by ge/first florida credit union,900.0
2013,Toyota,Tundra,Tundra FFV,UNKNOWN,Florida,32471.0,gray,gray,tdaf remarketing,25200.0
2005,BMW,X3,3.0i,automatic,Florida,83864.0,gray,black,tdaf remarketing,10000.0
2012,Hyundai,Sonata,GLS,automatic,Florida,36238.0,black,beige,hyundai motor finance,11800.0
2008,Ford,Escape,XLT,automatic,Florida,132496.0,white,beige,ge fleet services for itself/servicer,5000.0
2008,Chrysler,PT Cruiser,Base,automatic,Florida,81836.0,white,gray,santander consumer,2500.0
2013,Ford,Focus,SE,automatic,Florida,17803.0,gray,—,ford motor credit company llc,10500.0
2012,Toyota,Camry,SE,automatic,Florida,25354.0,silver,black,world omni financial corporation,14900.0
2014,Dodge,Avenger,R/T,automatic,Florida,40428.0,gray,black,avis corporation,14300.0
2010,Nissan,Altima,2.5 S,automatic,Florida,91403.0,black,black,nissan motor acceptance corporation,7500.0
2007,Volkswagen,Eos,2.0T,automatic,Florida,79717.0,gold,beige,santander consumer,7400.0
2014,Ford,Mustang,V6,UNKNOWN,Florida,27439.0,black,black,enterprise vehicle exchange/ars/coconut creek,19600.0
2013,Dodge,Journey,SXT,automatic,Florida,51342.0,white,black,the hertz corporation,13200.0
2010,Nissan,Murano,LE,automatic,Florida,81626.0,black,black,kelley buick gmc inc,15400.0
2007,Nissan,Murano,S,automatic,Florida,101246.0,burgundy,tan,autonation toyota winter park,5900.0
2012,Ford,Escape,XLT,automatic,Florida,71230.0,white,gray,donlen exchange services inc,11600.0
2012,Infiniti,G Sedan,G25x,automatic,Florida,33222.0,black,black,nissan infiniti lt,18200.0
2012,Nissan,Altima,2.5 S,automatic,Florida,14733.0,blue,beige,nissan-infiniti lt,12000.0
2013,Mazda,Mazda3,i Sport,automatic,Florida,17044.0,black,black,jpmorgan chase bank n.a.,11800.0
2012,Lexus,GX 460,Base,automatic,Florida,56657.0,silver,black,jm lexus,33000.0
2014,Toyota,Camry,SE,automatic,Florida,22550.0,black,black,world omni financial corporation,14100.0
2010,Dodge,Journey,SE,automatic,Florida,42806.0,black,black,remarketing by ge/your deal automotive inc,11200.0
2014,Chrysler,Town and Country,Touring,automatic,Florida,18789.0,black,tan,enterprise holdings/gdp,19800.0
2008,Chevrolet,Aveo,Aveo5 Special Value,automatic,Florida,77334.0,black,—,fifth third bank,1800.0
2000,Nissan,Maxima,SE,automatic,Florida,156181.0,silver,gray,courtesy kia of brandon,1000.0
2009,Buick,Enclave,CXL,automatic,Florida,67025.0,white,beige,meridian remarketing,16600.0
2006,Honda,Odyssey,EX-L,automatic,Florida,100197.0,blue,—,ed morse auto plaza,6600.0
2013,Nissan,Sentra,SV,automatic,Florida,40428.0,purple,black,nissan-infiniti lt,10800.0
2012,Cadillac,SRX,Luxury,automatic,Florida,36666.0,black,beige,gm financial leasing,22200.0
2015,Lexus,RX 350,Base,automatic,Florida,9100.0,white,beige,tdaf remarketing,42600.0
2015,Cadillac,Escalade,Luxury,automatic,Florida,11754.0,black,beige,american bank auto liquidators,70000.0
1995,Mercury,Grand Marquis,LS,automatic,Florida,68670.0,blue,gray,autonation cadillac west palm beach,400.0
2011,Mercedes-Benz,C-Class,C300 Sport,automatic,Florida,64299.0,black,black,santander consumer,14200.0
2008,Ford,F-250 Super Duty,XL,automatic,Florida,80310.0,white,gray,1st commercial,9200.0
2014,Chevrolet,Camaro,LT,automatic,Florida,7663.0,black,red,lease master inc,25700.0
2012,Toyota,Prius c,Two,automatic,Florida,24242.0,blue,gray,toyota financial services,12100.0
2013,Ford,Mustang,GT Premium,automatic,Florida,37897.0,—,black,ars/avis budget group,23400.0
2007,Volkswagen,Jetta,Wolfsburg Edition,automatic,Florida,108865.0,black,black,expert auto group inc,2300.0
2012,Infiniti,G Sedan,G25,automatic,Florida,21446.0,black,black,nissan infiniti lt,17800.0
2013,Buick,Verano,Leather Group,automatic,Florida,23833.0,silver,black,tfp international inc,12600.0
2007,Ford,Taurus,SE Fleet,automatic,Florida,78768.0,gold,tan,broward county sheriffs office,1000.0
2011,BMW,3 Series,328i,automatic,Florida,37424.0,blue,black,tdaf remarketing,19200.0
2013,Hyundai,Elantra,GLS,automatic,Florida,37899.0,white,beige,enterprise veh exchange/rental,11600.0
2006,Mercedes-Benz,CLK-Class,CLK500,automatic,Florida,86429.0,white,tan,onemain rem/auto club of miami inc dba north dad,8500.0
2009,BMW,5 Series,528i,automatic,Florida,58945.0,white,tan,santander consumer,16600.0
2012,Chevrolet,Malibu,LT,automatic,Florida,58486.0,silver,gray,the hertz corporation,8800.0
2004,Ford,F-150,Lariat,automatic,Florida,108449.0,white,beige,autonation ford fort lauderdale,8200.0
2008,Infiniti,EX35,Base,automatic,Florida,68096.0,brown,brown,braman honda of palm beach,14500.0
2011,Chevrolet,Silverado 1500,LTZ,automatic,Florida,26611.0,red,black,ralph larson chevrolet inc,29500.0
2002,GMC,Yukon XL,1500 SLE,automatic,Florida,236684.0,gray,gray,mid atlantic finance/clearwater,1300.0
2010,Chevrolet,HHR,LS,automatic,Florida,80446.0,—,gray,ari,5600.0
2007,Honda,Odyssey,EX-L,automatic,Florida,160671.0,silver,gray,coral springs honda,4850.0
2007,Dodge,Durango,Limited,automatic,Florida,66474.0,beige,brown,tdaf remarketing,10900.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Florida,9509.0,gray,gray,nissan-infiniti lt,12400.0
2011,Ford,F-150,XLT,automatic,Florida,129051.0,—,gray,ari,11800.0
2014,Ford,Mustang,V6,automatic,Florida,40983.0,red,black,ez rent a car inc,16600.0
2011,Audi,A4,2.0T Premium,automatic,Florida,55058.0,gray,gray,audi pembroke pines,15800.0
2006,Nissan,Murano,SL,automatic,Florida,64871.0,black,black,autonation chevrolet coral gables,3000.0
2011,Infiniti,G Sedan,G37x,automatic,Florida,29967.0,white,black,nissan infiniti lt,20200.0
2012,Nissan,Sentra,2.0 SR,automatic,Florida,40157.0,white,black,nissan-infiniti lt,10600.0
1991,Cadillac,DeVille,Base,automatic,Florida,89483.0,red,beige,bmw of fort myers,600.0
2013,Toyota,Prius,Two,automatic,Florida,28933.0,green,gray,subaru of orange park,17600.0
2013,Toyota,RAV4,Limited,automatic,Florida,18761.0,red,gray,firkins nissan,22800.0
2013,Dodge,Grand Caravan,SE,automatic,Florida,40518.0,silver,black,ez rent a car inc,11900.0
2007,Ford,Fusion,SE,automatic,Florida,131053.0,gray,black,coggin nissan,4900.0
2012,Ford,Focus,SE,automatic,Florida,36378.0,gray,—,arg inc,8600.0
2013,Toyota,Tundra,Tundra,automatic,Florida,32144.0,black,gray,world omni financial corporation,19400.0
2006,Chevrolet,Impala,LS,automatic,Florida,148289.0,black,gray,courtesy hyundai,1200.0
2014,Ford,Fusion,Titanium,automatic,Florida,32051.0,—,black,ars/avis budget group,16900.0
2013,Nissan,Altima,2.5,automatic,Florida,14580.0,silver,black,nissan-infiniti lt,13200.0
2009,GMC,Acadia,SLT-1,automatic,Florida,59501.0,white,—,coral springs honda,15000.0
2002,Jeep,Liberty,Sport,automatic,Florida,101090.0,black,gray,barnett finance company,2700.0
2008,Ford,Explorer,Eddie Bauer,automatic,Florida,142662.0,brown,beige,jfk auto center,4700.0
2011,Honda,Pilot,LX,automatic,Florida,81948.0,white,gray,coggin honda of ft pierce,13000.0
2009,Land Rover,Range Rover Sport,Supercharged,automatic,Florida,108169.0,black,beige,dab auto world & leasing,19800.0
2014,Ford,Fiesta,SE,automatic,Florida,17970.0,—,black,avis budget group,11300.0
2013,Chevrolet,Equinox,LT,automatic,Florida,80272.0,blue,black,florida farm bureau casualty insurance company,13500.0
2013,Volkswagen,CC,Sport,automatic,Florida,21524.0,beige,tan,vw credit prequalified,18000.0
2013,Honda,Odyssey,EX-L,automatic,Florida,41013.0,gray,gray,sullivan auto group llc,25000.0
2012,Ford,Fusion,SEL,automatic,Florida,82518.0,black,gray,ge fleet services for itself/servicer,9300.0
2013,Infiniti,G Sedan,G37x,UNKNOWN,Florida,20037.0,white,gray,nissan infiniti lt,22800.0
2012,Ford,Focus,SE,automatic,Florida,32803.0,red,black,mazda of wesley chapel,9600.0
2014,Chevrolet,Spark,LS,automatic,Florida,2237.0,blue,black,zimmerman auto brokers inc,10000.0
2008,Ford,Focus,SE,automatic,Florida,53910.0,white,gray,palm beach county sheriff's office,1200.0
2002,Chevrolet,TrailBlazer,LS,automatic,Florida,195857.0,green,gray,dyer chevrolet,2500.0
2011,Nissan,Altima,2.5,automatic,Florida,33416.0,black,black,nissan-infiniti lt,11800.0
2006,Cadillac,DTS,Luxury III,automatic,Florida,110495.0,black,gray,wells fargo dealer services,5200.0
2011,Mitsubishi,Outlander,SE,automatic,Florida,71537.0,white,black,bright star credit union,8500.0
2014,GMC,Terrain,SLT-1,automatic,Florida,12373.0,charcoal,black,palm beach auto mall inc,24200.0
2012,Toyota,Corolla,S,automatic,Florida,20710.0,blue,black,toyota financial services,13300.0
2005,Ford,Mustang,Premium,automatic,Florida,84089.0,blue,gray,infiniti of tampa,4900.0
2008,Volvo,XC90,V8,automatic,Florida,224037.0,black,tan,legacy toyota of tallahassee,5250.0
2012,Toyota,Camry,SE,automatic,Florida,77390.0,black,black,world omni financial corporation,11800.0
2010,Chevrolet,Suburban,1500 LS,automatic,Florida,78621.0,gray,black,sullivan auto group llc,19500.0
2003,Honda,Civic,EX,automatic,Florida,157862.0,beige,tan,gen x motors,1300.0
2002,Honda,Accord,SE,automatic,Florida,146717.0,silver,gray,autonation honda miami lakes,2200.0
2010,Toyota,Camry,SE,automatic,Florida,176245.0,black,black,toyota financial services,6900.0
2013,Ford,Fusion,SE,automatic,Florida,8104.0,black,black,ford motor credit company llc,15500.0
2013,Lexus,ES 350,Base,automatic,Florida,17158.0,red,black,lexus of pembroke pines,29500.0
2005,Nissan,Maxima,3.5 SL,automatic,Florida,118658.0,white,beige,autonation nissan delray,4400.0
2013,Chevrolet,Cruze,Eco,manual,Florida,19621.0,white,black,autonation chevrolet pembroke pines,11700.0
2003,dodge,stratus,4c se,automatic,Florida,164154.0,beige,black,autonation chevrolet pembroke pines,400.0
2010,BMW,3 Series,328i,automatic,Florida,39538.0,gray,black,braman motors,12200.0
2004,Dodge,Grand Caravan,SXT,automatic,Florida,173392.0,white,tan,automatch usa,1300.0
2006,Lexus,IS 250,Base,automatic,Florida,154097.0,blue,black,gm financial,5800.0
2014,Ford,Mustang,V6,automatic,Florida,42422.0,—,black,ars/avis budget group,17900.0
2012,Nissan,Versa,1.8 S,automatic,Florida,1.0,blue,black,santander consumer,3000.0
2004,Lexus,ES 330,Base,automatic,Florida,143837.0,burgundy,tan,santander consumer,4500.0
2013,Acura,MDX,Base,UNKNOWN,Florida,40464.0,burgundy,tan,d&a fine cars,26400.0
2012,Volkswagen,Jetta,SE PZEV,automatic,Florida,26104.0,gray,black,vw credit prequalified,13600.0
2013,Cadillac,CTS Coupe,Performance,automatic,Florida,15355.0,blue,black,remarketing by ge/west financial acceptance,27400.0
2008,Toyota,Camry,LE,automatic,Florida,216455.0,gold,beige,auto sails inc,5800.0
2013,Chevrolet,Sonic,LTZ,automatic,Florida,49638.0,silver,black,the hertz corporation,8500.0
2013,Infiniti,G Sedan,G37 Journey,automatic,Florida,23911.0,—,black,nissan infiniti lt,21400.0
2012,Jeep,Liberty,Sport,automatic,Florida,51255.0,silver,black,fox rent a car,12900.0
2009,Toyota,Corolla,LE,automatic,Florida,86125.0,silver,gray,pnc bank  national association,7000.0
2012,Toyota,Camry,XLE,automatic,Florida,23809.0,gold,beige,world omni financial corporation,16200.0
2006,Ford,F-150,Lariat,automatic,Florida,133311.0,white,gray,lee county fleet service,3100.0
2012,Nissan,Altima,2.5,automatic,Florida,34667.0,gray,black,courtesy chrysler jeep dodge,13000.0
2007,Hyundai,Santa Fe,GLS,automatic,Florida,76805.0,red,tan,germain toyota of sarasota,5300.0
2010,Mercedes-Benz,C-Class,C350 Sport,automatic,Florida,45087.0,black,black,mercedes-benz finc wholesale advantage,16800.0
2005,Nissan,Altima,2.5 S,automatic,Florida,89071.0,gray,beige,nextgear capital,2900.0
2014,Kia,Forte,EX,automatic,Florida,21413.0,red,gray,first investors servicing corp,11200.0
2008,Dodge,Charger,RT,UNKNOWN,Florida,80020.0,black,black,remarketing by ge/penair fcu,10000.0
2008,Volkswagen,Jetta,SE,automatic,Florida,47260.0,gray,gray,honda of fort myers,5100.0
2012,Toyota,Corolla,S,automatic,Florida,34956.0,white,black,santander consumer,12200.0
2007,Lexus,ES 350,Base,automatic,Florida,114888.0,burgundy,beige,remarketing by ge/drivetime,7400.0
2006,Honda,Odyssey,EX-L,automatic,Florida,214145.0,gray,gray,wilde honda,3000.0
2012,Toyota,Camry,XLE,automatic,Florida,45629.0,silver,gray,world omni financial corporation,13600.0
2013,Toyota,Corolla,LE,automatic,Florida,43285.0,black,beige,santander consumer,10800.0
2011,Ford,Escape,XLT,automatic,Florida,68758.0,blue,black,mazda of wesley chapel,10600.0
2014,Chevrolet,Impala Limited,LTZ Fleet,automatic,Florida,20998.0,black,black,gm remarketing,14800.0
2010,Jeep,Commander,Sport,automatic,Florida,57071.0,black,gray,remarketing by ge/we florida financial,14200.0
2012,Honda,CR-V,EX,automatic,Florida,83759.0,beige,brown,wells fargo dealer services,13500.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,29889.0,—,black,nissan-infiniti lt,18000.0
2008,Suzuki,SX4,Sport,automatic,Florida,130624.0,black,gray,remarketing by ge/florida central credit union,2500.0
2008,UNKNOWN,UNKNOWN,UNKNOWN,manual,Florida,76030.0,black,black,capital one auto finance,5100.0
2010,Hyundai,Elantra,GLS,automatic,Florida,83088.0,silver,gray,florida state efcu,6800.0
2014,Chevrolet,Impala Limited,LTZ Fleet,automatic,Florida,18960.0,white,black,gm remarketing,14700.0
1992,Honda,Accord,LX,automatic,Florida,165899.0,blue,tan,gettel nissan of sarasota,2000.0
2013,Mazda,CX-5,Touring,automatic,Florida,47667.0,black,black,audi pembroke pines,16200.0
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,UNKNOWN,Florida,7822.0,white,gray,ford motor credit company,26100.0
2012,Toyota,Camry,LE,UNKNOWN,Florida,51307.0,gray,beige,world omni financial corporation,11400.0
2009,Dodge,Journey,SXT,automatic,Florida,81270.0,gold,gray,ed morse cadillac,7300.0
2013,Nissan,Altima,2.5,automatic,Florida,24888.0,white,beige,nissan-infiniti lt,14400.0
2013,Ford,Mustang,V6,automatic,Florida,58878.0,silver,black,dtg operations inc,14100.0
2012,Nissan,Altima,2.5 S,automatic,Florida,39454.0,black,black,nissan-infiniti lt,11400.0
2013,Chevrolet,Cruze,LTZ,automatic,Florida,40726.0,white,black,avis corporation,13100.0
2012,Chevrolet,Impala,LTZ,automatic,Florida,73516.0,black,beige,santander consumer,8700.0
2011,Ford,Fusion,SE,automatic,Florida,28038.0,silver,tan,advantage chrysler dodge jeep,11700.0
2012,Lexus,IS 250,Base,automatic,Florida,26701.0,gray,black,lexus financial services,21700.0
2014,Kia,Forte,LX,automatic,Florida,39645.0,white,—,avis corporation,11600.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,48069.0,black,black,nissan-infiniti lt,14000.0
2007,Infiniti,FX35,Base,automatic,Florida,111433.0,silver,black,sell your car here,11400.0
2006,Jeep,Commander,Base,automatic,Florida,132786.0,silver,gray,zimmerman auto brokers inc,6400.0
2014,Hyundai,Santa Fe Sport,Sport,automatic,Florida,13.0,blue,gray,hyundai motor america/co car open sale,27800.0
2014,Ford,E-Series Van,E-250,automatic,Florida,9615.0,white,gray,u-haul,21800.0
2012,Porsche,Cayenne,Base,automatic,Florida,24355.0,blue,black,porsche financial services,40000.0
2015,Nissan,Versa Note,1.6 SV,automatic,Florida,3395.0,gray,black,firkins nissan,11800.0
2014,Jeep,Wrangler,Unlimited Sport,automatic,Florida,14753.0,gray,black,zimmerman auto brokers inc,27800.0
2012,Lexus,LS 460,Base,automatic,Florida,36524.0,silver,black,lexus financial services,35400.0
2013,Hyundai,Sonata,GLS,automatic,Florida,26745.0,blue,gray,hyundai of new port richey,14100.0
2006,Pontiac,GTO,Base,manual,Florida,79302.0,black,black,wells fargo dealer services,9900.0
2011,Nissan,Maxima,3.5 SV,automatic,Florida,30503.0,—,black,nissan-infiniti lt,17200.0
2015,Jeep,Wrangler,Unlimited Sahara,automatic,Florida,12016.0,white,black,tdaf remarketing,37600.0
2012,Lexus,LS 460,Base,automatic,Florida,26844.0,gray,beige,lexus financial services,41000.0
2012,Toyota,Camry,SE,automatic,Florida,24664.0,silver,black,world omni financial corporation,15300.0
2013,Kia,Optima,EX,automatic,Florida,8768.0,beige,beige,rick case kia,16700.0
2011,Nissan,Rogue,SV,automatic,Florida,27307.0,white,black,nissan-infiniti lt,16400.0
2007,Jeep,Commander,Sport,automatic,Florida,113822.0,silver,gray,gm financial,5900.0
2003,Mercedes-Benz,C-Class,C320 Sport,automatic,Florida,140365.0,—,gray,cfs of south florida,1700.0
2011,Nissan,Sentra,2.0 S,automatic,Florida,31069.0,silver,gray,nissan motor acceptance corporation,7600.0
2015,Chevrolet,Malibu,LT,automatic,Florida,18140.0,white,black,enterprise veh exchange/rental,16500.0
2010,Dodge,Journey,SE,automatic,Florida,49392.0,silver,black,hertz remarketing,8800.0
2014,Toyota,Camry,LE,automatic,Florida,17440.0,black,gray,ez rent a car inc,14200.0
2013,Ford,Edge,SE,automatic,Florida,105896.0,white,beige,auto sails inc,10950.0
2012,Ford,Focus,SE,automatic,Florida,33702.0,black,—,ford motor credit company llc,10400.0
2004,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,98760.0,white,beige,coggin toyota at the avenues,2400.0
2012,BMW,5 Series,528i,automatic,Florida,44833.0,white,brown,lauderdale imports ltd bmw pembrok pines,27500.0
2005,GMC,Yukon XL,Denali,automatic,Florida,221708.0,silver,tan,williamson cadillac company,2200.0
2014,Ford,Focus,SE,automatic,Florida,19219.0,—,black,avis budget group,12600.0
2014,Jeep,Patriot,Sport,automatic,Florida,10055.0,blue,black,chrysler capital,14300.0
2013,Hyundai,Elantra,Limited,automatic,Florida,35137.0,silver,black,hyundai motor finance,13500.0
2007,Nissan,Maxima,3.5 SL,automatic,Florida,80013.0,gray,beige,braman motors,8300.0
2014,Kia,Sorento,LX,automatic,Florida,27863.0,silver,gray,enterprise veh exchange/rental,17000.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Florida,127240.0,red,gray,santander consumer,2700.0
2011,Dodge,Caliber,Heat,automatic,Florida,77527.0,white,gray,consolidated asset recovery systems  inc.,5700.0
2014,Dodge,Grand Caravan,SXT,automatic,Florida,23787.0,silver,black,enterprise holdings/gdp,16100.0
2011,Infiniti,G Sedan,G37 Journey,automatic,Florida,46835.0,gray,black,nissan infiniti lt,18600.0
2013,Toyota,Tacoma,Base,automatic,Florida,25844.0,white,gray,lipton toyota,8100.0
2013,Chrysler,Town and Country,Touring,automatic,Florida,32777.0,blue,gray,chrysler group llc,17300.0
2014,Ford,Focus,SE,automatic,Florida,34372.0,—,black,ars/avis budget group,11500.0
2004,Jeep,Grand Cherokee,Laredo,automatic,Florida,174426.0,silver,black,crest auto wholesalers of sw fl inc,600.0
2005,ford,explorer,4x2 v6 xlt,UNKNOWN,Florida,135677.0,red,beige,autonation toyota pinellas park,3200.0
2013,Chevrolet,Camaro,LS,manual,Florida,26982.0,yellow,black,gm financial,15400.0
2011,Cadillac,CTS Coupe,Base,automatic,Florida,34996.0,black,black,ebenzz motors,21500.0
2006,BMW,3 Series,330i,automatic,Florida,111085.0,blue,beige,central florida educators fcu,5800.0
2013,Ford,Escape,S,automatic,Florida,21997.0,gray,gray,ford motor credit company llc,14500.0
2007,Saturn,Aura,XR,automatic,Florida,1.0,blue,brown,adobe auto sales inc,1100.0
2003,Chevrolet,Avalanche,1500,automatic,Florida,270398.0,green,black,coral springs honda,3900.0
2014,Ford,Fusion,SE,automatic,Florida,25217.0,white,beige,remarketing by ge/sunrise partners inc of nw,16500.0
2013,Lexus,ES 300h,Base,automatic,Florida,25807.0,gray,beige,jm lexus,30000.0
2013,Nissan,Maxima,3.5 S,automatic,Florida,54402.0,off-white,black,the hertz corporation,14700.0
2009,Hyundai,Genesis,4.6,automatic,Florida,28007.0,black,black,tampa bay autonetwork,17200.0
2006,Ford,F-150,Lariat,automatic,Florida,107224.0,silver,tan,zimmerman auto brokers inc,13400.0
2014,Dodge,Grand Caravan,SXT,automatic,Florida,22025.0,white,black,hertz corporation/gdp,17000.0
2012,Nissan,Maxima,3.5 SV,automatic,Florida,46195.0,gray,black,nissan-infiniti lt,16600.0
2013,Nissan,Altima,2.5,automatic,Florida,7923.0,black,beige,nissan-infiniti lt,19200.0
2001,Hyundai,Tiburon,Base,manual,Florida,186567.0,blue,black,purple heart services inc,400.0
2000,dodge,durango,4x2 v8,automatic,Florida,157192.0,gray,gray,l g auto sales,750.0
2014,Ford,Transit Connect,Wagon XLT LWB,automatic,Florida,6643.0,—,gray,ford motor credit company,21900.0
2012,Nissan,Altima,2.5 S,automatic,Florida,27554.0,black,beige,nissan-infiniti lt,14200.0
2013,Jeep,Wrangler,Unlimited Sahara,automatic,Florida,13713.0,brown,tan,tdaf remarketing,30800.0
2001,Honda,Accord,EX,automatic,Florida,135053.0,silver,gray,rick case hyundai inc,2750.0
2013,Buick,LaCrosse,Leather Group,automatic,Florida,63235.0,silver,black,the hertz corporation/gm,13100.0
2006,Ford,Fusion,S,automatic,Florida,95232.0,gray,beige,starling chevrolet,3400.0
2013,Volkswagen,Passat,SE PZEV,automatic,Florida,38701.0,white,black,avis corporation,13200.0
2006,Chrysler,Town and Country,LX,automatic,Florida,122038.0,blue,gray,greenway chrysler jeep dodge inc,3900.0
2010,GMC,Yukon,Denali,automatic,Florida,39272.0,black,black,braman motorcars,32400.0
2003,Mercedes-Benz,E-Class,E320,automatic,Florida,97139.0,silver,—,westlake financial services,3900.0
2007,Honda,Accord,EX-L,automatic,Florida,81732.0,blue,gray,d&a fine cars,8300.0
2014,Audi,A7,TDI Prestige quattro,automatic,Florida,11003.0,black,black,germain bmw of naples,57400.0
2011,Toyota,Corolla,LE,automatic,Florida,69076.0,silver,gray,santander consumer,9000.0
2012,Nissan,Versa,1.6 S,automatic,Florida,39054.0,white,black,nissan motor acceptance corporation,9100.0
2015,Chrysler,200,Limited,automatic,Florida,15728.0,white,tan,enterprise veh exchange/rental,15800.0
2014,Kia,Optima,LX,automatic,Florida,15155.0,black,gray,kia motors america  inc,14400.0
2015,Kia,Sorento,LX,automatic,Florida,12892.0,black,gray,kia motors america  inc,19800.0
1995,BMW,5 Series,525i,automatic,Florida,322983.0,black,gray,autonation chevrolet west colonial,300.0
2011,Ford,Ranger,XL,automatic,Florida,97804.0,white,gray,tdaf remarketing,8600.0
2012,Lexus,IS 250,Base,automatic,Florida,16421.0,black,gray,lexus financial services,23000.0
2007,Mercedes-Benz,M-Class,ML320 CDI,automatic,Florida,105094.0,blue,beige,audi south orlando,13800.0
2012,Lexus,IS 250,Base,automatic,Florida,29292.0,white,black,lexus financial services,22400.0
2014,Jeep,Patriot,Sport,automatic,Florida,36938.0,white,black,chrysler capital,12300.0
